year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,3,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",39.00,5.00,0.63,0.00,1.48,0.00,2.89,2.00,0.00,299.00,12.00,0.00,141.00,0.00,146.00
2025,3,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1622.00,270.00,54.69,10.03,111.05,0.00,94.23,28.00,4.00,25055.00,6027.00,1587.00,10287.00,0.00,7154.00
2025,3,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",2525.00,437.00,81.72,17.05,199.31,0.00,138.92,25.00,10.00,34836.00,10740.00,1576.00,11223.00,0.00,11297.00
2025,3,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1214.00,194.00,37.32,3.42,43.42,0.00,109.84,18.00,2.00,19073.00,5034.00,1354.00,2907.00,0.00,9778.00
2025,3,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",74.00,11.00,1.00,0.99,6.37,0.00,2.64,2.00,2.00,685.00,29.00,68.00,395.00,0.00,193.00
2025,3,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",14.00,7.00,3.27,0.96,1.80,0.00,0.98,0.00,1.00,253.00,72.00,43.00,93.00,0.00,45.00
2025,3,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",545.00,139.00,54.65,3.88,34.07,0.00,46.40,12.00,0.00,11206.00,5004.00,1027.00,1513.00,0.00,3662.00
2025,3,AA,American Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",966.00,250.00,75.82,3.94,61.57,1.43,107.24,19.00,8.00,19917.00,5513.00,283.00,2690.00,35.00,11396.00
2025,3,AA,American Airlines Network,BNA,"Nashville, TN: Nashville International",578.00,189.00,70.02,6.05,37.88,0.00,75.05,8.00,3.00,13901.00,5201.00,1200.00,1775.00,0.00,5725.00
2025,3,AA,American Airlines Network,BOS,"Boston, MA: Logan International",1202.00,320.00,98.06,3.94,85.66,2.16,130.18,9.00,1.00,18794.00,5410.00,259.00,3474.00,71.00,9580.00
2025,3,AA,American Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",302.00,64.00,21.95,0.00,9.28,0.18,32.59,9.00,1.00,3461.00,1126.00,0.00,433.00,18.00,1884.00
2025,3,AA,American Airlines Network,CLT,"Charlotte, NC: Charlotte Douglas International",10564.00,1846.00,503.04,62.82,492.16,5.91,782.07,111.00,10.00,152632.00,56247.00,9054.00,21078.00,243.00,66010.00
2025,3,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2193.00,603.00,120.24,12.58,262.24,1.00,206.94,37.00,9.00,50754.00,13567.00,1851.00,12520.00,49.00,22767.00
2025,3,AA,American Airlines Network,DEN,"Denver, CO: Denver International",767.00,172.00,62.03,3.95,37.59,1.00,67.42,16.00,2.00,12995.00,5716.00,223.00,1425.00,63.00,5568.00
2025,3,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",14267.00,3105.00,702.31,160.03,1046.47,4.67,1191.53,355.00,72.00,292399.00,89820.00,30690.00,53388.00,199.00,118302.00
2025,3,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",483.00,131.00,40.62,3.85,23.43,1.00,62.11,5.00,0.00,7336.00,2124.00,761.00,772.00,17.00,3662.00
2025,3,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",554.00,194.00,49.85,3.18,89.50,1.65,49.82,9.00,1.00,13596.00,4697.00,437.00,4387.00,47.00,4028.00
2025,3,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",697.00,187.00,51.83,1.25,69.34,0.16,64.42,15.00,3.00,13724.00,3900.00,104.00,4031.00,5.00,5684.00
2025,3,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",84.00,27.00,7.43,0.00,9.66,0.00,9.91,1.00,1.00,1019.00,247.00,0.00,355.00,0.00,417.00
2025,3,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",565.00,179.00,50.78,5.33,41.06,1.03,80.79,12.00,0.00,12236.00,2241.00,696.00,1749.00,49.00,7501.00
2025,3,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1210.00,275.00,73.62,7.13,114.23,1.56,78.45,6.00,13.00,24890.00,8706.00,858.00,7104.00,57.00,8165.00
2025,3,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1344.00,345.00,109.67,5.13,107.72,1.56,120.92,14.00,1.00,21108.00,6943.00,690.00,4478.00,42.00,8955.00
2025,3,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2595.00,494.00,171.32,12.28,152.45,1.78,156.18,13.00,1.00,43066.00,18615.00,1358.00,5281.00,63.00,17749.00
2025,3,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1512.00,453.00,126.13,16.95,163.64,0.56,145.73,23.00,7.00,32549.00,8769.00,2675.00,7633.00,17.00,13455.00
2025,3,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1755.00,418.00,103.16,6.44,138.30,0.00,170.10,35.00,1.00,33659.00,7398.00,975.00,9759.00,0.00,15527.00
2025,3,AA,American Airlines Network,MIA,"Miami, FL: Miami International",5685.00,1153.00,300.99,28.92,441.45,2.32,379.32,71.00,18.00,94559.00,24823.00,5400.00,23492.00,73.00,40771.00
2025,3,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",420.00,86.00,22.92,3.03,15.55,0.00,44.50,9.00,1.00,5953.00,2143.00,972.00,504.00,0.00,2334.00
2025,3,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3947.00,831.00,198.78,28.27,278.75,0.68,324.51,45.00,19.00,79906.00,21684.00,4184.00,14543.00,32.00,39463.00
2025,3,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",3166.00,677.00,182.93,24.24,185.42,2.78,281.62,34.00,9.00,67829.00,22750.00,3087.00,7402.00,151.00,34439.00
2025,3,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5080.00,883.00,276.73,23.27,265.35,0.83,316.82,33.00,5.00,79175.00,32511.00,2997.00,10144.00,161.00,33362.00
2025,3,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",816.00,198.00,61.50,2.50,69.90,0.34,63.76,12.00,4.00,11445.00,3880.00,177.00,2731.00,19.00,4638.00
2025,3,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",439.00,132.00,43.93,0.68,42.09,2.00,43.30,6.00,0.00,6334.00,2295.00,42.00,1317.00,31.00,2649.00
2025,3,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",983.00,267.00,73.95,3.60,100.47,0.00,88.98,8.00,3.00,18660.00,5637.00,293.00,4544.00,0.00,8186.00
2025,3,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",390.00,122.00,41.59,1.53,27.12,0.08,51.67,6.00,0.00,8458.00,3330.00,260.00,982.00,6.00,3880.00
2025,3,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1316.00,292.00,78.56,5.59,108.76,0.00,99.08,35.00,2.00,21838.00,5604.00,675.00,7865.00,0.00,7694.00
2025,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",98.00,26.00,4.44,0.25,19.94,0.00,1.37,0.00,1.00,928.00,168.00,39.00,669.00,0.00,52.00
2025,3,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",183.00,26.00,7.49,0.00,7.72,0.00,10.79,1.00,1.00,1183.00,384.00,0.00,228.00,0.00,571.00
2025,3,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",90.00,12.00,4.14,0.00,4.94,0.00,2.92,0.00,0.00,465.00,218.00,0.00,168.00,0.00,79.00
2025,3,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",147.00,23.00,5.65,1.06,8.50,0.00,7.79,0.00,1.00,1195.00,349.00,26.00,429.00,0.00,391.00
2025,3,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,6.00,2.36,0.00,0.94,0.00,2.71,0.00,0.00,296.00,192.00,0.00,29.00,0.00,75.00
2025,3,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",170.00,54.00,7.58,0.53,39.33,0.00,6.56,0.00,1.00,2292.00,402.00,45.00,1523.00,0.00,322.00
2025,3,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",140.00,25.00,3.24,0.44,9.30,0.00,12.02,1.00,0.00,876.00,119.00,27.00,329.00,0.00,401.00
2025,3,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",152.00,40.00,10.16,1.87,19.83,0.00,8.14,0.00,1.00,1670.00,488.00,67.00,770.00,0.00,345.00
2025,3,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",31.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,41.00,17.00,0.00,24.00,0.00,0.00
2025,3,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",248.00,41.00,10.95,0.72,17.87,0.00,11.46,0.00,1.00,2356.00,915.00,21.00,983.00,0.00,437.00
2025,3,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",99.00,12.00,0.95,1.46,6.59,0.00,3.00,1.00,0.00,515.00,44.00,119.00,215.00,0.00,137.00
2025,3,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",127.00,23.00,4.89,0.30,9.43,0.00,8.38,0.00,0.00,861.00,311.00,9.00,253.00,0.00,288.00
2025,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,16.00,9.36,0.00,2.16,0.00,4.48,1.00,0.00,587.00,366.00,0.00,103.00,0.00,118.00
2025,3,AS,Alaska Airlines Network,JFK,"New York, NY: John F. Kennedy International",319.00,101.00,17.00,1.69,70.61,0.00,11.71,0.00,2.00,5908.00,1536.00,203.00,3270.00,0.00,899.00
2025,3,AS,Alaska Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",478.00,104.00,18.78,1.67,48.84,0.03,34.68,2.00,0.00,5580.00,1334.00,111.00,2268.00,3.00,1864.00
2025,3,AS,Alaska Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",658.00,119.00,29.08,2.38,49.91,0.00,37.63,5.00,0.00,4497.00,1047.00,161.00,1418.00,0.00,1871.00
2025,3,AS,Alaska Airlines Network,MCO,"Orlando, FL: Orlando International",279.00,53.00,15.46,0.46,29.48,0.00,7.59,1.00,0.00,3011.00,1021.00,24.00,1691.00,0.00,275.00
2025,3,AS,Alaska Airlines Network,MIA,"Miami, FL: Miami International",62.00,14.00,4.04,1.89,7.07,0.00,1.00,0.00,0.00,956.00,385.00,112.00,432.00,0.00,27.00
2025,3,AS,Alaska Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62.00,7.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,300.00,278.00,0.00,22.00,0.00,0.00
2025,3,AS,Alaska Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",187.00,34.00,9.86,0.00,14.07,0.00,10.07,1.00,1.00,1983.00,599.00,0.00,720.00,0.00,664.00
2025,3,AS,Alaska Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",44.00,5.00,2.91,0.00,0.52,0.00,1.57,0.00,0.00,142.00,75.00,0.00,24.00,0.00,43.00
2025,3,AS,Alaska Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",517.00,97.00,22.98,0.00,40.29,0.00,33.73,2.00,1.00,3991.00,1258.00,0.00,1361.00,0.00,1372.00
2025,3,AS,Alaska Airlines Network,SAN,"San Diego, CA: San Diego International",824.00,179.00,34.52,3.08,94.35,0.48,46.57,6.00,5.00,8067.00,1932.00,183.00,3268.00,23.00,2661.00
2025,3,AS,Alaska Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",5720.00,1085.00,221.65,35.92,433.98,4.15,389.30,41.00,8.00,57643.00,16613.00,3239.00,14311.00,95.00,23385.00
2025,3,AS,Alaska Airlines Network,SFO,"San Francisco, CA: San Francisco International",781.00,226.00,30.64,5.22,114.82,1.00,74.32,5.00,0.00,14317.00,1865.00,402.00,6896.00,19.00,5135.00
2025,3,AS,Alaska Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",77.00,15.00,2.68,0.00,5.34,0.00,6.98,0.00,0.00,622.00,99.00,0.00,173.00,0.00,350.00
2025,3,AS,Alaska Airlines Network,TPA,"Tampa, FL: Tampa International",90.00,9.00,2.98,0.00,3.88,0.00,2.13,2.00,0.00,336.00,157.00,0.00,88.00,0.00,91.00
2025,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",160.00,40.00,14.44,0.54,10.82,0.00,14.20,1.00,1.00,2819.00,697.00,149.00,672.00,0.00,1301.00
2025,3,B6,JetBlue Airways,AUS,"Austin, TX: Austin - Bergstrom International",31.00,9.00,2.41,0.00,1.03,0.00,5.56,0.00,1.00,698.00,218.00,0.00,51.00,0.00,429.00
2025,3,B6,JetBlue Airways,BNA,"Nashville, TN: Nashville International",93.00,21.00,10.59,0.94,2.33,0.00,7.14,0.00,1.00,1651.00,788.00,81.00,136.00,0.00,646.00
2025,3,B6,JetBlue Airways,BOS,"Boston, MA: Logan International",3940.00,820.00,214.67,11.83,257.04,0.69,335.78,28.00,8.00,65887.00,18084.00,2639.00,12543.00,75.00,32546.00
2025,3,B6,JetBlue Airways,DCA,"Washington, DC: Ronald Reagan Washington National",620.00,150.00,21.53,2.13,81.05,0.00,45.29,2.00,7.00,11380.00,1409.00,310.00,3957.00,0.00,5704.00
2025,3,B6,JetBlue Airways,DEN,"Denver, CO: Denver International",120.00,29.00,12.35,0.00,4.59,0.00,12.06,0.00,1.00,2369.00,737.00,0.00,418.00,0.00,1214.00
2025,3,B6,JetBlue Airways,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",31.00,6.00,1.84,0.00,3.17,0.00,0.99,0.00,0.00,290.00,73.00,0.00,131.00,0.00,86.00
2025,3,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",58.00,16.00,5.73,0.00,2.70,0.00,7.57,0.00,0.00,954.00,336.00,0.00,191.00,0.00,427.00
2025,3,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",428.00,145.00,46.19,1.56,50.42,0.00,46.83,6.00,3.00,10779.00,3292.00,293.00,2513.00,0.00,4681.00
2025,3,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1757.00,395.00,102.77,1.26,151.96,1.28,137.72,10.00,12.00,31756.00,8000.00,412.00,9577.00,33.00,13734.00
2025,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,22.00,8.48,0.00,7.58,0.00,5.95,0.00,0.00,1019.00,368.00,0.00,280.00,0.00,371.00
2025,3,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",3025.00,634.00,196.07,8.18,204.78,0.00,224.97,28.00,8.00,57492.00,16663.00,973.00,16313.00,0.00,23543.00
2025,3,B6,JetBlue Airways,LAS,"Las Vegas, NV: Harry Reid International",314.00,56.00,11.54,1.00,25.99,0.14,17.33,1.00,1.00,4003.00,735.00,400.00,1463.00,6.00,1399.00
2025,3,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",608.00,98.00,27.84,1.88,47.77,0.07,20.44,2.00,2.00,7345.00,1844.00,270.00,2079.00,15.00,3137.00
2025,3,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",476.00,109.00,27.02,0.69,50.00,2.84,28.44,6.00,2.00,7903.00,1977.00,124.00,2889.00,90.00,2823.00
2025,3,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",1657.00,348.00,90.85,1.10,123.41,0.11,132.53,17.00,1.00,33964.00,9405.00,76.00,11288.00,10.00,13185.00
2025,3,B6,JetBlue Airways,MIA,"Miami, FL: Miami International",188.00,72.00,22.16,0.00,27.35,0.49,22.00,3.00,1.00,6000.00,1329.00,0.00,1974.00,29.00,2668.00
2025,3,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",85.00,21.00,6.45,0.00,7.44,0.00,7.10,0.00,0.00,1691.00,591.00,0.00,400.00,0.00,700.00
2025,3,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",93.00,15.00,4.71,0.00,4.18,0.00,6.11,1.00,0.00,976.00,250.00,0.00,243.00,0.00,483.00
2025,3,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",153.00,33.00,4.96,0.78,17.26,0.00,10.01,1.00,0.00,1512.00,292.00,14.00,590.00,0.00,616.00
2025,3,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",124.00,16.00,5.23,0.00,8.96,0.00,1.81,1.00,0.00,607.00,153.00,0.00,282.00,0.00,172.00
2025,3,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",31.00,12.00,3.84,0.00,2.40,0.00,5.76,0.00,0.00,565.00,147.00,0.00,62.00,0.00,356.00
2025,3,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",312.00,61.00,9.40,0.48,34.19,0.00,16.93,2.00,2.00,5000.00,859.00,193.00,1583.00,0.00,2365.00
2025,3,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",118.00,31.00,11.79,0.00,11.26,0.00,7.95,1.00,1.00,1316.00,414.00,0.00,401.00,0.00,501.00
2025,3,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",512.00,120.00,40.65,0.70,36.17,1.00,41.47,6.00,0.00,9877.00,2510.00,297.00,2893.00,61.00,4116.00
2025,3,C5,CommuteAir LLC dba CommuteAir,DEN,"Denver, CO: Denver International",1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,92.00,0.00,92.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,DTW,"Detroit, MI: Detroit Metro Wayne County",1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,42.00
2025,3,C5,CommuteAir LLC dba CommuteAir,IAD,"Washington, DC: Washington Dulles International",1624.00,260.00,62.79,7.30,65.81,0.00,124.10,22.00,2.00,28711.00,6603.00,1568.00,3012.00,0.00,17528.00
2025,3,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2024.00,216.00,48.53,18.00,60.20,0.00,89.27,52.00,1.00,20911.00,6231.00,2157.00,2483.00,0.00,10040.00
2025,3,C5,CommuteAir LLC dba CommuteAir,LGA,"New York, NY: LaGuardia",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,3,C5,CommuteAir LLC dba CommuteAir,PHL,"Philadelphia, PA: Philadelphia International",9.00,3.00,1.39,0.00,0.61,0.00,1.00,0.00,0.00,160.00,89.00,0.00,16.00,0.00,55.00
2025,3,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19514.00,2938.00,814.86,80.75,701.39,0.95,1340.05,114.00,18.00,241658.00,85143.00,15254.00,39539.00,60.00,101662.00
2025,3,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",956.00,152.00,58.65,1.12,41.11,0.00,51.11,5.00,6.00,10328.00,4480.00,38.00,2312.00,0.00,3498.00
2025,3,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",666.00,99.00,51.13,2.77,22.98,0.00,22.13,1.00,3.00,7689.00,4135.00,215.00,1191.00,0.00,2148.00
2025,3,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2009.00,444.00,153.96,4.24,148.23,0.96,136.61,16.00,2.00,40225.00,19334.00,585.00,9060.00,52.00,11194.00
2025,3,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",417.00,84.00,42.26,1.68,12.94,1.00,26.13,1.00,1.00,5621.00,2629.00,348.00,785.00,38.00,1821.00
2025,3,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",545.00,80.00,32.78,0.31,14.41,0.00,32.49,1.00,0.00,5562.00,2429.00,24.00,747.00,0.00,2362.00
2025,3,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",784.00,223.00,80.59,0.17,104.89,0.00,37.35,5.00,6.00,12048.00,4881.00,21.00,4416.00,0.00,2730.00
2025,3,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",902.00,158.00,54.74,1.91,48.83,0.00,52.53,1.00,3.00,7633.00,3068.00,185.00,1698.00,0.00,2682.00
2025,3,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1004.00,235.00,89.87,3.74,87.71,0.00,53.68,9.00,8.00,15314.00,6216.00,477.00,5056.00,0.00,3565.00
2025,3,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4767.00,745.00,232.52,13.32,209.05,0.00,290.11,12.00,7.00,60111.00,22699.00,2545.00,11276.00,0.00,23591.00
2025,3,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",528.00,159.00,60.48,1.39,71.30,0.00,25.83,2.00,1.00,11485.00,5445.00,145.00,4109.00,0.00,1786.00
2025,3,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1199.00,322.00,95.61,3.60,146.11,0.00,76.68,14.00,8.00,21706.00,6016.00,339.00,9219.00,0.00,6132.00
2025,3,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",256.00,59.00,33.71,0.00,10.52,0.00,14.77,1.00,0.00,3294.00,2007.00,0.00,431.00,0.00,856.00
2025,3,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",675.00,110.00,49.78,1.35,34.34,0.00,24.53,3.00,2.00,6421.00,3738.00,55.00,1193.00,0.00,1435.00
2025,3,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2476.00,541.00,151.83,11.58,247.11,0.00,130.48,16.00,13.00,45883.00,15680.00,3155.00,16042.00,0.00,11006.00
2025,3,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1418.00,310.00,114.15,5.81,123.14,0.06,66.83,5.00,0.00,17635.00,7946.00,1127.00,4716.00,54.00,3792.00
2025,3,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",2942.00,481.00,172.53,4.51,154.30,0.00,149.66,8.00,7.00,34964.00,18148.00,234.00,5385.00,0.00,11197.00
2025,3,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2270.00,599.00,182.49,8.53,215.68,0.00,192.31,32.00,15.00,42042.00,14362.00,955.00,11282.00,0.00,15443.00
2025,3,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1900.00,467.00,179.40,2.16,163.59,0.00,121.85,13.00,4.00,35886.00,14622.00,99.00,10500.00,0.00,10665.00
2025,3,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",119.00,18.00,10.71,0.64,2.12,0.00,4.53,0.00,1.00,997.00,618.00,14.00,120.00,0.00,245.00
2025,3,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",1003.00,293.00,95.97,2.65,137.48,0.94,55.97,5.00,4.00,21180.00,6572.00,246.00,8982.00,30.00,5350.00
2025,3,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5436.00,898.00,245.74,14.06,245.99,0.83,391.39,14.00,8.00,70289.00,22419.00,3333.00,11802.00,29.00,32706.00
2025,3,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",779.00,158.00,69.48,1.88,52.42,1.00,33.22,4.00,4.00,11972.00,5657.00,191.00,2997.00,80.00,3047.00
2025,3,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",470.00,111.00,52.10,1.00,27.72,0.00,30.18,1.00,0.00,6787.00,2939.00,277.00,1170.00,0.00,2401.00
2025,3,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",939.00,188.00,81.59,3.13,58.29,0.00,44.99,2.00,1.00,12998.00,7084.00,184.00,3083.00,0.00,2647.00
2025,3,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",774.00,152.00,55.48,1.39,61.81,0.00,33.32,1.00,5.00,7894.00,3534.00,127.00,2054.00,0.00,2179.00
2025,3,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2591.00,339.00,124.93,3.64,89.13,1.00,120.30,8.00,16.00,22428.00,9722.00,389.00,3464.00,30.00,8823.00
2025,3,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1082.00,260.00,69.36,2.09,142.91,0.00,45.64,2.00,2.00,16396.00,4926.00,183.00,8060.00,0.00,3227.00
2025,3,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4818.00,661.00,216.12,10.32,172.55,0.00,262.01,7.00,2.00,44390.00,20325.00,1124.00,6290.00,0.00,16651.00
2025,3,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",1192.00,311.00,117.95,1.59,100.92,0.00,90.54,9.00,1.00,22945.00,8023.00,238.00,7245.00,0.00,7439.00
2025,3,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1071.00,350.00,81.79,5.10,107.87,0.00,155.24,26.00,2.00,26405.00,9134.00,207.00,4902.00,0.00,12162.00
2025,3,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",154.00,36.00,13.63,0.46,5.82,0.00,16.08,1.00,1.00,2805.00,794.00,19.00,148.00,0.00,1844.00
2025,3,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",54.00,12.00,1.30,0.00,3.45,0.00,7.24,0.00,0.00,813.00,49.00,0.00,157.00,0.00,607.00
2025,3,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",164.00,33.00,11.25,0.00,8.89,0.00,12.87,6.00,0.00,2259.00,1030.00,0.00,327.00,0.00,902.00
2025,3,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",247.00,56.00,12.41,0.00,13.05,0.00,30.54,3.00,2.00,6365.00,1714.00,0.00,1262.00,0.00,3389.00
2025,3,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",208.00,45.00,17.19,0.00,8.75,0.00,19.06,4.00,1.00,4340.00,1858.00,0.00,502.00,0.00,1980.00
2025,3,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",93.00,26.00,3.49,1.04,13.09,0.00,8.38,0.00,0.00,1592.00,154.00,22.00,706.00,0.00,710.00
2025,3,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",1938.00,381.00,98.79,1.47,98.67,0.00,182.06,13.00,1.00,29069.00,7785.00,81.00,4353.00,0.00,16850.00
